,prime,target,group,pair_index,mask,l1_l2,key_name,correct,response_time,key_tDown,fixation_dur,bm_dur,prime_dur,fm_dur,target_dur
145,CAVALO,cherry,incongruent,53,GTBLOUIH,PorEng,m,True,1.1154501999844797,195538.0319837,0.6859753000026103,0.09760199999436736,0.049929500004509464,0.05207199999131262,1.3255157000094187
146,BICIBLETA,bike,control,114,LHGDCXIS,PorEng,m,True,2.3816742000053637,195541.5491755,0.686526400008006,0.09713999999803491,0.05004679999547079,0.05200409999815747,2.6115462000016123
147,ESCADA,cream,incongruent,55,ZEARCTDF,PorEng,m,True,0.9499438999919221,195543.6350406,0.6866921999899205,0.09702839999226853,0.04997280001407489,0.05208480000146665,1.1544892999809235
148,SAFATO,shoe,control,106,SXNCXJJZ,PorEng,m,True,0.6874099999840837,195545.4399793,0.685832900024252,0.09765279997373,0.050136700010625646,0.051855500001693144,0.9285840000084136
149,OUTOBO,autumn,control,143,LTYBJTXB,PorEng,z,True,0.6776059999829158,195547.2802284,0.6871880000107922,0.09640899999067187,0.0503941000206396,0.05117409999365918,0.9105309000005946
150,AUTUMN,outono,congruent,43,FXIOIEUF,EngPor,z,True,0.7643277999886777,195581.3910645,0.6862810000020545,0.09218950002104975,0.050087999989045784,0.051318999991053715,0.9825133999984246
151,BLIND,dúvida,incongruent,76,REMIPVZJ,EngPor,z,True,0.7193468000041321,195583.2469842,0.6867702000017744,0.09663139999611303,0.05016820001765154,0.05149919999530539,0.9419470999855548
152,CHERRY,cereja,congruent,2,MCHFGIOJ,EngPor,m,True,0.6775485999824014,195585.0562425,0.6872139999759383,0.09664830000838265,0.04990840001846664,0.05171119997976348,0.8895119999942835
153,BLATE,prato,control,120,ZPQOTFRS,EngPor,m,True,0.6200725999951828,195586.7999701,0.6877018999948632,0.0959535000147298,0.05004549998557195,0.05237340001622215,0.8277330999844708
154,SOFT,suave,congruent,27,GBRYCPQO,EngPor,z,True,0.669793800014304,195588.5999933,0.6866451000096276,0.09698559998651035,0.05007369999657385,0.05222790001425892,0.8776114000065718
155,CLIMP,escalar,control,129,KAZINLGS,EngPor,m,False,0.7645514999749139,195590.4949457,0.6868384999979753,0.09677000000374392,0.05004870000993833,0.052307300007669255,0.9699338999926113
156,BETTER,metade,incongruent,84,CKNQMOEB,EngPor,z,True,0.6744615999923553,195593.8052919,0.686393300013151,0.09709969998220913,0.04988999999477528,0.05261880002217367,0.8757192999764811
157,STRAWBERRY,garganta,incongruent,58,SPNFYNPU,EngPor,m,True,0.6718648000096437,195595.5869474,0.6880583000020124,0.09580410001217388,0.050115799997001886,0.05278259998885915,0.8867154000035953
158,LAW,melhor,incongruent,83,EPSKOAMW,EngPor,z,True,1.2918105999997351,195598.007083,0.6866137000033632,0.0969790999952238,0.04999860000680201,0.052218500000890344,1.5105354999832343
159,FIRE,braço,incongruent,66,XULLQPDR,EngPor,m,True,0.7753263000049628,195599.9241422,0.686941799998749,0.09679049998521805,0.0499343000119552,0.0518797000113409,0.9498714999936055
160,EBENING,tarde,control,140,PBUXTOXV,EngPor,z,True,0.8302754000178538,195601.8460369,0.686167400010163,0.09744239997235127,0.049957700015511364,0.05213890000595711,1.0572820999950636
161,SADNESS,profundo,incongruent,86,VMTYCIZI,EngPor,z,True,1.0724976999918,195604.0729524,0.688463700003922,0.09515239999745972,0.05008830002043396,0.05232180000166409,1.291231399984099
162,FISH,peixe,congruent,13,DLSMJCTA,EngPor,m,True,0.944634200015571,195606.1452041,0.6866561000060756,0.09711470000911504,0.050019499991321936,0.05185879999771714,1.115655900008278
163,WARDROBE,leão,incongruent,73,DCQNTUDX,EngPor,m,True,0.6048602999944706,195607.8389801,0.6894669999892358,0.09403919999022037,0.050018200010526925,0.05221890000393614,0.8428832000063267
164,LION,gato,incongruent,74,YRKXAJWR,EngPor,m,True,0.6087222000060137,195609.611164,0.6864187000028323,0.09712449999642558,0.0501360000052955,0.05247270001564175,0.8097466999897733
165,DANGER,perigo,congruent,45,RUBVMZBS,EngPor,z,True,0.6107156999933068,195611.3464663,0.6890707999991719,0.09422739999718033,0.050028700003167614,0.052582799980882555,0.8372280000185128
166,FICE,fogo,control,115,JDNHRENX,EngPor,m,True,0.6388716000074055,195613.1239525,0.688842499977909,0.09497080001165159,0.050018100009765476,0.05153569998219609,0.8650331000098959
167,DUNGER,fome,control,128,DDFNTUCC,EngPor,z,True,1.1556102999893483,195615.4249365,0.6872898000001442,0.09630679999827407,0.05003640000359155,0.05198630000813864,1.3966881000087596
168,DOUGH,tosse,control,144,CRGJHXIF,EngPor,m,False,0.7959471000067424,195617.3830716,0.6862387000001036,0.09748649998800829,0.04994910000823438,0.052167899993946776,1.0170632000081241
169,HORSE,creme,incongruent,54,QIQGIIXU,EngPor,m,True,0.705826999997953,195620.8429234,0.6866403999738395,0.09702250000555068,0.04992109999875538,0.051486500015016645,0.8932475000037812
170,BOFT,suave,control,127,EMZJKUIG,EngPor,z,True,0.8486942000163253,195622.8039211,0.687144099996658,0.09645910002291203,0.05000379998818971,0.05229009999311529,1.06797830000869
171,LIOM,leão,control,123,PTJVTLER,EngPor,m,True,0.6410719999985304,195624.5800102,0.6870580000104383,0.09668560000136495,0.04991939998581074,0.05212690000189468,0.8835665000078734
172,THROAT,garganta,congruent,8,JAFYKLZE,EngPor,m,True,0.7741374000033829,195626.516245,0.6873630999762099,0.09614710000460036,0.05029610000201501,0.05542990000685677,0.9963771000038832
173,LAKE,lago,congruent,9,ZYICSZSH,EngPor,m,True,0.641093499987619,195628.2970728,0.6864657999831252,0.09711930001503788,0.04994639998767525,0.0522771000105422,0.8809504999953788
174,AUTUMN,tosse,incongruent,94,LGPDNSXP,EngPor,z,True,0.9217759999737609,195630.3779299,0.6868982000160031,0.09677909998572432,0.04996120001305826,0.05193769998732023,1.1302341000118759
175,THROAD,garganta,control,108,WHIQCMXI,EngPor,m,True,0.6263482999929693,195632.1330261,0.6863111999991816,0.09742800000822172,0.05004669999470934,0.05169069999828935,0.8791055000037886
176,PAKE,lago,control,109,IANPYZCM,EngPor,m,True,0.9970563999959268,195634.3049276,0.686874099978013,0.09680500000831671,0.04994309999165125,0.0521780000126455,1.196583399985684
177,TOOTH,dente,congruent,19,IEBMRWUE,EngPor,m,True,0.9120655000151601,195636.3362832,0.6870084999827668,0.09669130001566373,0.0499806999869179,0.05155370000284165,1.1364539999922272
178,BOTTOM,momento,incongruent,92,MMQXPAJL,EngPor,z,True,0.6532241000095382,195638.1319339,0.6861892000015359,0.09746689998428337,0.049933700007386506,0.056027699989499524,0.8557360999984667
179,MONENT,momento,control,142,KXLXCFDN,EngPor,z,True,0.7989527000172529,195640.0569202,0.6867132000043057,0.09693629998946562,0.049926500010769814,0.05088460000115447,1.002057000005152
180,UPLY,feio,control,131,UIRVYSAC,EngPor,z,True,0.8890882999985479,195642.0649054,0.6873542999965139,0.0965215000032913,0.0498815999890212,0.05183869999018498,1.09148610002012
181,BICE,bicicleta,control,114,LGGMJRSH,EngPor,m,True,0.6864271000085864,195643.863894,0.6865314999886323,0.09729689999949187,0.04994630001601763,0.05254899998544715,0.91348069999367
182,ARM,braço,congruent,16,FVGQXXEY,EngPor,m,True,0.6223084999946877,195645.6319092,0.6870039000059478,0.09650749998399988,0.050034500018227845,0.05172409999067895,0.8478087999974377
183,KNIFE,faca,congruent,18,FGKOQOZR,EngPor,m,True,0.6330694000062067,195647.4099078,0.6868817000067793,0.0967540999990888,0.05016829998930916,0.05147390000638552,0.8679530000081286
184,PREAM,sonho,control,137,MXBGKSPJ,EngPor,z,True,2.0238634000124875,195650.5849335,0.6881059000152163,0.09565289999591187,0.050147000001743436,0.05186189999221824,2.2503994000144303
185,HALF,metade,congruent,34,COLSNOPO,EngPor,z,True,0.6947948999877553,195652.4234025,0.6864940999948885,0.09709399999701418,0.05003660000511445,0.052022799995029345,0.9289424000016879
186,HORSE,cavalo,congruent,3,TMIZTFBR,EngPor,m,True,1.2702211000141688,195654.8498855,0.6861033000168391,0.09761679999064654,0.049920399993425235,0.05225820001214743,1.5078541999973822
187,SADNESS,tristeza,congruent,35,ZUIKNRGD,EngPor,z,True,0.6949202000105288,195656.6921111,0.6890746999997646,0.094907399994554,0.05004230001941323,0.052297099988209084,0.9024767999944743
188,UGLY,lei,incongruent,82,GSJTNDRZ,EngPor,z,True,0.7485733000212349,195658.5608957,0.6873848999966867,0.09622420000960119,0.04998059998615645,0.05143359999055974,0.9813485000049695
189,MOMENT,outono,incongruent,93,NQISYQVJ,EngPor,z,True,0.7066932000161614,195660.4369132,0.6989326000039,0.10157639998942614,0.04998619999969378,0.05120109999552369,0.9382424000068568
190,SUMMER,atrasado,incongruent,98,JSYQCYLD,EngPor,z,True,0.9136544000066351,195662.5118802,0.6880211999814492,0.09546680000494234,0.04998640000121668,0.05251820001285523,1.1275678999954835
191,EVENING,fundo,incongruent,91,OMIFAJRA,EngPor,z,True,0.7712449999817181,195664.4349495,0.6859188999806065,0.097806000005221,0.05008440001984127,0.06729939999058843,1.010762199992314
192,MOMENT,momento,congruent,42,PATYFMGD,EngPor,z,True,0.6173188999819104,195666.199909,0.6869131999847014,0.09623640001518652,0.05000379998818971,0.052182700019329786,0.8246061999816447
193,PATE,atrasado,control,148,BHXUJNQM,EngPor,z,True,0.762026699987473,195668.0789535,0.6880619000003207,0.09558769999421202,0.05007840000325814,0.05270629998994991,0.9672697999922093
194,SHOE,sapato,congruent,6,PDAKGMZW,EngPor,m,True,0.8942341000074521,195670.0931021,0.686956999998074,0.0966101000085473,0.04999800000223331,0.051741300005232915,1.102077299990924
195,CAT,gato,congruent,24,OZMDJOWX,EngPor,m,True,0.8415882000117563,195672.0580592,0.6873188999888953,0.09666370000923052,0.04965000000083819,0.052178199985064566,1.0692942000168841
196,LADDER,sapato,incongruent,56,TFHWXXEH,EngPor,m,True,0.7537209000147413,195673.9538873,0.6871297000034247,0.09652280001319014,0.05019869998795912,0.05172300001140684,1.0044780999887735
197,THROAT,lago,incongruent,59,XKFNMPXX,EngPor,m,True,0.7708410999912303,195675.8888936,0.6878048999933526,0.09587869999813847,0.05005350001738407,0.051750299986451864,1.0183465000009164
198,DRY,semana,incongruent,89,OVGRDITE,EngPor,z,True,0.7310159999760799,195677.7828846,0.6891164999979082,0.09453979998943396,0.05006930002127774,0.05217640000046231,0.932087999972282
199,CREAM,creme,congruent,4,MKKMVEGF,EngPor,m,True,1.3111734999984037,195680.2131411,0.6873660999990534,0.09617130001424812,0.050285100005567074,0.05138170000282116,1.552648999990197
200,STRAWBERRY,morango,congruent,7,AXFSEMOV,EngPor,m,True,0.8385701999941375,195682.2088841,0.6868927000032272,0.09667880000779405,0.05005929997423664,0.052609800011850893,1.0760636999912094
201,PRIDGE,ponte,control,112,ADZWFZLE,EngPor,z,False,0.8102403999946546,195684.163285,0.6863355999812484,0.09777510000276379,0.04998219999833964,0.05186310000135563,1.0247277000162285
202,DOUBT,dúvida,congruent,26,OJWGLFIM,EngPor,z,True,0.7700884999940172,195687.9069366,0.6866827000048943,0.09689200000138953,0.05009339997195639,0.05147510001552291,1.004735399998026
203,DREAM,seco,incongruent,88,LKLACXUH,EngPor,z,True,2.74814619999961,195691.801869,0.6875449000217486,0.0961239000025671,0.049915899988263845,0.05155100001138635,2.9593155999900773
204,HUNGER,escalar,incongruent,79,EAZZTXKN,EngPor,z,True,0.8166622999997344,195693.7729747,0.6924028999928851,0.10793570001260377,0.04996129998471588,0.052937100001145154,1.0596042000106536
205,DEEP,sonho,incongruent,87,BMLOKWGM,EngPor,z,True,0.7139773000089917,195695.6370141,0.6871449000027496,0.09670720002031885,0.05002499997499399,0.05188870002166368,0.9474669999908656
206,JOY,feio,incongruent,81,FWUUBDFN,EngPor,z,True,0.6980714999954216,195697.4871354,0.6877406999992672,0.09584850000101142,0.050242099998285994,0.05154339998262003,0.9266200000129174
207,BIKE,bicicleta,congruent,14,GULSQOHL,EngPor,m,True,0.7251185000059195,195699.3492662,0.6864579999819398,0.09651060000760481,0.049938100011786446,0.05252119997749105,0.9729328000103123
208,POY,alegria,control,130,PEXJOQIY,EngPor,z,True,0.8770467000140343,195701.3851723,0.6876022999931592,0.09621349998633377,0.0501673000107985,0.052498300006845966,1.1176301999948919
209,CLIMB,escalar,congruent,29,PKTUSSBT,EngPor,z,True,0.741332199977478,195703.2819784,0.6867609999899287,0.09689670000807382,0.049954699992667884,0.05190389999188483,0.9714091000205372
210,CREAM,escada,incongruent,55,KCEVLEJG,EngPor,z,False,0.9605267999868374,195705.3851667,0.6872385999886319,0.09661590002360754,0.04977289997623302,0.05199440001160838,1.1790627999871504
211,SING,verão,incongruent,97,AZEFMSME,EngPor,z,True,1.1321365000039805,195709.263952,0.6863312000059523,0.09735019999789074,0.04991050000535324,0.058082400006242096,1.3546361000044271
212,BOX,caixa,congruent,17,MGAHKYVM,EngPor,m,True,0.7341784999880474,195711.1439141,0.6872702999971807,0.09623769999598153,0.05004600001848303,0.05186680000042543,0.9650018999818712
213,SOFT,fome,incongruent,78,SAPHAYTA,EngPor,z,True,0.7882742999936454,195713.0819544,0.6865098999987822,0.09711309999693185,0.050000400020508096,0.051759099995251745,1.0449772999854758
214,DANGER,cantar,incongruent,96,IOGGFXYF,EngPor,z,True,0.7456253000127617,195715.0060555,0.686421699996572,0.09714830000302754,0.05008100002305582,0.05184249999001622,0.9577669999853242
215,STRAW,canudo,congruent,11,KCFEBSWW,EngPor,m,True,0.7597332999866921,195716.9051435,0.68729530001292,0.09628669999074191,0.04998780001187697,0.05245160000049509,0.9971939999959432
216,BOLF,lobo,control,110,GEGVTEYO,EngPor,m,True,1.1375969000218902,195719.1988611,0.6878224000101909,0.09566649998305365,0.050194500014185905,0.05133329998352565,1.3489727000123821
217,LADDER,escada,congruent,5,FFXUZJTI,EngPor,z,False,0.700692699989304,195721.0298953,0.6914197999867611,0.09222850002697669,0.050170799979241565,0.051633299997774884,0.9534974000125658
218,RABBIT,armário,incongruent,72,LMSJXJJB,EngPor,m,True,1.0030816000071354,195724.5828721,0.6872452000097837,0.09638979998999275,0.05002940000849776,0.05239279998932034,1.2237141999939922
219,COUGH,tosse,congruent,44,EPRPHVNP,EngPor,z,True,0.7307654000178445,195726.4448825,0.6860569000127725,0.09779930001241155,0.04997129997354932,0.05273450000095181,0.9606167000019923
220,TING,cantar,control,146,BUZXOLYO,EngPor,z,True,0.738698100001784,195728.3358888,0.6861100000096485,0.09729849998257123,0.050179700017906725,0.0518207999994047,0.9736299999931362
221,KADNESS,tristeza,control,135,JTTIKPKF,EngPor,z,True,1.3838989000068977,195730.8818961,0.6865571000089403,0.09709719999227673,0.050006200006464496,0.05236249999143183,1.5950871999957599
222,KNIPE,faca,control,118,KWPFGWIJ,EngPor,m,True,0.7155670000065584,195732.7298426,0.6865166000206955,0.096918099996401,0.050032900006044656,0.05151829999522306,0.9674775000021327
223,DREAM,sonho,congruent,37,EVNKXLAL,EngPor,z,True,0.7995982999855187,195734.6988506,0.6861708000069484,0.0976960000116378,0.04982069999095984,0.051922199985710904,1.041004900005646
224,PARDROBE,armário,control,122,YLTYFTUC,EngPor,m,True,0.8282656999945175,195736.678287,0.6872463999898173,0.09649930000887252,0.0499030000064522,0.05239229998551309,1.032910100009758
225,COW,butão,incongruent,51,YFEIYIPJ,EngPor,m,True,1.4250929999980144,195739.2249745,0.6874065000156406,0.0961362999805715,0.050099100015359,0.051554000005126,1.6642434999812394
226,LATE,atrasado,congruent,48,BXQSISYL,EngPor,z,True,0.7581051000161096,195741.1419981,0.6888449000252876,0.09489429998211563,0.05001310000079684,0.05169350001960993,0.9820091999717988
227,BOX,faca,incongruent,68,XCXPOOYN,EngPor,m,True,0.7810453999845777,195743.0648421,0.6859528000059072,0.09759559997473843,0.05014090001350269,0.051413699984550476,1.0486752000288107
228,BLAND,cegar,control,125,GPZFGMIA,EngPor,z,True,1.1624738000100479,195745.414022,0.6874139000137802,0.09631890000309795,0.05035539998789318,0.05156570000690408,1.3887174999981653
229,DOOTH,dente,control,119,ZJKQEPUV,EngPor,m,True,0.6925386999791954,195747.2439629,0.6857761999999639,0.09783719998085871,0.049993099994026124,0.05154030001722276,0.9348259000107646
230,WEEK,semana,congruent,39,MWUZFNCZ,EngPor,z,True,1.0044242999865673,195749.4068946,0.6878609999839682,0.0958626999927219,0.049972500011790544,0.051877799996873364,1.2351360000029672
231,CAT,vaca,incongruent,50,DSIUVJAA,EngPor,m,True,0.7831931000109762,195751.3358999,0.6862065000168514,0.09749459999147803,0.050033000006806105,0.051820199994836,1.0195591000083368
232,FISH,bicicleta,incongruent,64,CNJCBDRJ,EngPor,m,True,0.8393731999967713,195753.3428465,0.687389600003371,0.09626689998549409,0.05008439999073744,0.05219520002719946,1.064346499973908
233,DRY,seco,congruent,38,LEJRXBRP,EngPor,z,True,0.7407226000213996,195755.2278944,0.6871985000034329,0.0962813000078313,0.050219700002344325,0.05145659999107011,0.9521677000157069
234,PUTTON,butão,control,101,KUUFEQIX,EngPor,m,True,0.6168061000062153,195756.9710097,0.6876193000061903,0.09636399999726564,0.04979210000601597,0.0516162000130862,0.8492843999993056
235,BUTTON,cereja,incongruent,52,UQCNZENX,EngPor,m,True,0.7383946999907494,195758.8598491,0.6872762000130024,0.09618279998539947,0.05032229999778792,0.051483700022799894,0.9621306999761146
236,DALF,metade,control,134,XNXTFGVC,EngPor,z,True,0.6755586999934167,195760.6809755,0.6868904000148177,0.09686339998734184,0.04989560000831261,0.05208289998699911,0.9308542000071611
237,BETTER,melhor,congruent,33,YVUJFKCJ,EngPor,z,True,0.6926060999976471,195762.5490731,0.6881225999968592,0.09544649999588728,0.0500797999848146,0.05225970002356917,0.9313059999840334
238,EVENING,tarde,congruent,40,DJLFAMHN,EngPor,z,True,0.9528282999817748,195764.6598567,0.6871670999971684,0.09643170001800172,0.050163399981101975,0.052732500014826655,1.1821477999910712
239,HARSE,cavalo,control,103,XBOAREOT,EngPor,m,True,1.2595996000163723,195767.0670192,0.6875586999813095,0.0961179000150878,0.05007830000249669,0.052058200002647936,1.5079288999841083
240,ARN,braço,control,116,SMHTHWYO,EngPor,z,False,0.8639168000081554,195769.0878653,0.6866182999801822,0.09626820002449676,0.05003329997998662,0.05168720000074245,1.0996655000199098
241,LAW,lei,congruent,32,LLPHOMXP,EngPor,z,True,0.7131257000146434,195772.8548888,0.6885801999887917,0.09512960002757609,0.04997329998877831,0.05157370000961237,0.9304162999906112
242,LAKE,lobo,incongruent,60,VYIHNHTZ,EngPor,m,True,0.728315799991833,195774.7201191,0.686914899997646,0.09657759999390692,0.05007690002094023,0.05136700000730343,0.9511650999775156
243,HUNGER,fome,congruent,28,GMPPUBLW,EngPor,z,True,0.8240545000007842,195776.6828397,0.6869427000056021,0.09678910000366159,0.05013019999023527,0.05167440001969226,1.0672889999987092
244,UGLY,feio,congruent,31,PVQHJDRN,EngPor,z,True,0.6043279000150505,195778.4578193,0.6886074999929406,0.09515059998375364,0.0500622000254225,0.06263409997336566,0.8592304000048898
245,WEEK,tarde,incongruent,90,QXIMEPZW,EngPor,z,True,0.7475251000141725,195780.3748213,0.6917151999950875,0.09195220001856796,0.04997549997642636,0.051837700011674315,0.985853699996369
246,BOTTOM,fundo,congruent,41,ZZSYXBZI,EngPor,z,True,1.5851074999955017,195783.1128284,0.6856958999997005,0.09795850000227802,0.04998060001526028,0.05192759999772534,1.8528680999879725
247,STRAW,ponte,incongruent,62,QYQBEELF,EngPor,m,True,1.1054818999837153,195785.400826,0.6886246000067331,0.09510679999948479,0.05002679998870008,0.05250240000896156,1.388778499996988
248,WARDROBE,armário,congruent,22,YJJVLTHD,EngPor,m,True,1.1106470999948215,195787.7098054,0.6874915999942459,0.09631759999319911,0.050102700013667345,0.0558722999994643,1.3417288000055123
249,STRAWPERRY,morango,control,107,YQWMTXME,EngPor,m,True,0.6536786999786273,195789.5168044,0.6870278999849688,0.09662590001244098,0.05006310000317171,0.05252289999043569,0.9060126999975182
250,POUBT,dúvida,control,126,KFWJGCDW,EngPor,z,True,1.0316020000027493,195791.72782,0.686309299984714,0.09722570001031272,0.050126299989642575,0.05158500000834465,1.2573591000109445
251,DEEP,profundo,congruent,36,TCXFILWZ,EngPor,m,False,1.1896036000107415,195794.0719679,0.6866819999995641,0.09703869998338632,0.05002789999707602,0.05260990001261234,1.431130499986466
252,PLATE,coelho,incongruent,71,AMQLGYOT,EngPor,z,False,0.9015999999828637,195798.0328539,0.6857523999933619,0.09773910001968034,0.05008220000308938,0.052208199980668724,1.131156200019177
253,BIX,caixa,control,117,OCIJNYGG,EngPor,m,True,1.515055099996971,195802.0798177,0.6866194999893196,0.0970855999912601,0.049995900015346706,0.051684999983990565,1.7289620000228751
254,DAIN,chover,control,149,LAWBGFDD,EngPor,z,True,1.8851100000028964,195805.1018123,0.6868879999965429,0.09673720001592301,0.05010389999370091,0.052142800006549805,2.1381331000011414
255,KNIFE,dente,incongruent,69,TYQHHRTK,EngPor,m,True,0.8673092000244651,195807.134836,0.6869984999939334,0.09653040001285262,0.05007259998819791,0.05238700000336394,1.091785800002981
256,SHOE,morango,incongruent,57,ZDDAZSRM,EngPor,m,True,0.6806342999916524,195808.9488427,0.6873089000000618,0.09629750001477078,0.049978399998508394,0.052634699997724965,0.893287999992026
257,STRAT,canudo,control,111,YDYBSYYZ,EngPor,m,True,0.7554247000080068,195810.8238206,0.6867271999944933,0.09628860000520945,0.049850699986563995,0.052165000000968575,0.9743567999976221
258,BRY,seco,control,138,OQWKRPTS,EngPor,z,True,0.6287966999807395,195812.5961069,0.6915488000086043,0.0922421999857761,0.04998170002363622,0.05148409999674186,0.8567100999935064
259,ARM,caixa,incongruent,67,RCKAUULF,EngPor,m,True,0.6561681000166573,195814.3918115,0.6900755000242498,0.09375810000346974,0.04996239999309182,0.05184159998316318,0.9075455999991391
260,WOLF,lobo,congruent,10,MANKWBJB,EngPor,m,True,0.6189939999894705,195816.1707995,0.6865366000274662,0.09716299999854527,0.050028400000883266,0.05153649998828769,0.8609328999882564
261,LATE,chover,incongruent,99,ITSOUBJN,EngPor,z,True,0.5451018000021577,195817.8651767,0.6865085999888834,0.09730160000617616,0.05005630000960082,0.052037799992831424,0.759825200017076
262,BLIND,cegar,congruent,25,PBYCMDCB,EngPor,z,True,0.6807274000020698,195819.6668544,0.6923128000053111,0.09149749999050982,0.0499965000199154,0.05194689999916591,0.9295149999961723
263,SING,cantar,congruent,46,WGMARQDH,EngPor,m,False,0.7536349000001792,195821.5908063,0.6866795000096317,0.09699120000004768,0.05018449999624863,0.05185489999712445,0.9588597000110894
264,BIKE,fogo,incongruent,65,GMVARQZP,EngPor,m,True,0.6615907000086736,195824.7993862,0.6900405999913346,0.09354840000742115,0.04989189998013899,0.051834900019457564,0.8871197999978904
265,SUMMER,verão,congruent,47,WVHBMVUB,EngPor,z,True,0.8178479999769479,195826.7728012,0.6904632999794558,0.09309999999823049,0.0499654000159353,0.0520902999851387,1.067366300005233
266,TOOTH,prato,incongruent,70,IYLHUVIJ,EngPor,m,True,0.6696193999960087,195828.6087987,0.6874850000021979,0.09608689998276532,0.050087900017388165,0.05203439999604598,0.8952496999991126
267,RAIN,cegar,incongruent,75,FCXXTOOU,EngPor,z,True,0.791630299994722,195830.5479362,0.6867043999955058,0.09700639999937266,0.05018389999167994,0.051577000005636364,1.013221800007159
268,BRIDGE,peixe,incongruent,63,HVZNBFQN,EngPor,m,True,0.6491084000153933,195832.3512158,0.6875360000121873,0.09601219999603927,0.050172899995232,0.06359890001476742,0.8678251999954227
269,PETTER,melhor,control,133,DIHDONRU,EngPor,z,True,0.6975057999952696,195834.1878081,0.6867876999895088,0.09680220001609996,0.050013799977023154,0.052019800001289696,0.9302967000112403
270,DOW,vaca,control,100,NFKMIPYD,EngPor,m,True,0.6901024999970105,195836.0308373,0.6873441999778152,0.09648980002384633,0.04996669999673031,0.0515566999965813,0.9153958999959286
271,PISH ,peixe,control,113,CDCYCLAX,EngPor,m,True,0.7240082999924198,195837.897814,0.6867160999972839,0.09687020001001656,0.049980499985395,0.05162400001427159,0.953481099975761
272,SAMMER,verão,control,147,KADMSYHB,EngPor,z,True,0.649974799976917,195839.6917872,0.6867091000021901,0.09702129999641329,0.04997009999351576,0.05211109999800101,0.8751374999992549
273,DOUBT,suave,incongruent,77,ZYPWJFBG,EngPor,z,True,0.7397613000066485,195841.5817806,0.6869416999979876,0.0966513000021223,0.050093799975002185,0.0520816000062041,0.9326615000027232
274,SHOA,sapato,control,106,JLZCAAGD,EngPor,m,True,0.6456532999873161,195843.3448356,0.6872907000069972,0.09639590000733733,0.04989429999841377,0.0522266999760177,0.9093948000227101
275,TREAM,creme,control,104,XVNLWVAX,EngPor,z,False,0.546771199995419,195845.0729191,0.6883480999968015,0.09517740001319908,0.05003769998438656,0.05189930001506582,0.7803094999981113
276,DAW,lei,control,132,IVBOXQCF,EngPor,z,True,0.7478358000225853,195848.8747876,0.6874736000027042,0.0961515000090003,0.0499087999924086,0.0514231999986805,0.9593090999987908
277,CET,gato,control,124,DIJUXHCO,EngPor,m,True,0.8620616999978665,195850.8560077,0.6890347999869846,0.09481530002085492,0.04998759998125024,0.05193610000424087,1.0743090999894775
278,LION,leão,congruent,23,GNUVLOQY,EngPor,z,False,0.7944448000052944,195852.7890483,0.6869349000044167,0.11336459999438375,0.04991080000763759,0.05180769998696633,1.0286393999995198
279,CHARRY,cereja,control,102,FJNSMFHG,EngPor,m,True,0.9652938999934122,195856.2287912,0.6857176000194158,0.09798200000659563,0.05022039997857064,0.05271410002023913,1.1885807999933604
280,FIRE,fogo,congruent,15,UFWOHRAT,EngPor,m,True,0.6799733999941964,195858.0618334,0.6893190999981016,0.09424460001173429,0.0499740999948699,0.054704499983927235,0.9315768000087701
281,OUTUMN,outono,control,143,ZPGIWLJE,EngPor,z,True,1.4761311000038404,195860.7050188,0.6878698999935295,0.09579640001174994,0.0499687000119593,0.05138319998513907,1.7064404000120703
282,RABBIT,coelho,congruent,21,KHITSCUW,EngPor,m,True,0.7479067000094801,195862.59479,0.6869415999972261,0.09664259999408387,0.04998630000045523,0.05174180000904016,0.9756855999876279
283,HALF,tristeza,incongruent,85,LRDJADKF,EngPor,z,True,14.207797300012317,195877.9397827,0.6866588999982923,0.09602120000636205,0.05012269999133423,0.05260299998917617,14.44811340002343
284,WOLF,canudo,incongruent,61,LNRKVAAT,EngPor,m,True,0.7441326000262052,195879.8460488,0.6868072999932338,0.09677350000129081,0.0501053000043612,0.0519880999927409,0.9861826999986079
285,CHERRY,cavalo,incongruent,53,FQNNRBKD,EngPor,m,True,0.685956500004977,195881.6907714,0.6871686000085901,0.09645549999549985,0.05004910001298413,0.05436559999361634,0.9314464000053704
286,DEEB,profundo,control,136,QKEZQUFR,EngPor,z,True,0.7019317999947816,195883.571761,0.688248599995859,0.09550399999716319,0.05013450002297759,0.05225619999691844,0.9271320999832824
287,COUGH,perigo,incongruent,95,UVZLDEOL,EngPor,z,True,1.341011200012872,195886.0609298,0.6875499000016134,0.09598289997666143,0.05001800000900403,0.05242849999922328,1.5561658999940846
288,DABBIT,coelho,control,121,KYQUIZEN,EngPor,z,False,0.6895341000054032,195887.8937745,0.6875249999866355,0.09607180001330562,0.05011219999869354,0.05263449999620207,0.8999528999847826
289,RAIN,chover,congruent,49,NMGAWIKN,EngPor,z,True,0.8086734999960754,195891.9468785,0.6858510999882128,0.09776360000250861,0.05012579998583533,0.05195290001574904,1.003594499983592
290,DANBER,perigo,control,145,JNNEGLQX,EngPor,z,True,0.6821563999983482,195893.7377756,0.6871112999797333,0.09666680000373162,0.05002630001399666,0.05294480000156909,0.8989176999893971
