,prime,target,group,pair_index,mask,l1_l2,key_name,correct,response_time,key_tDown,fixation_dur,bm_dur,prime_dur,fm_dur,target_dur
148,prado,plate,control,120,IFFHMUSD,PorEng,m,True,0.6127411000197753,208158.4968632,0.4988277000084054,0.10007240000413731,0.05023079999955371,0.051967899984447286,0.8500121000106446
149,seco,dry,congruent,38,WILHKGUJ,PorEng,z,True,0.5234858000185341,208160.1904447,0.49970710001070984,0.09972490000654943,0.05017179998685606,0.051295300014317036,0.7572102999838535
150,liom,leão,control,123,UHDSVMVA,EngPor,m,True,1.712449899991043,208169.2150372,0.49912579997908324,0.10058060000301339,0.04981130000669509,0.05136769998352975,1.8827285000006668
151,danger,perigo,congruent,45,RYCXYJME,EngPor,z,True,0.8704297000076622,208171.1904364,0.49975679998169653,0.09979380000731908,0.049871700000949204,0.05172560000210069,1.1001036000088789
152,bottom,momento,incongruent,92,SIWHZWBR,EngPor,z,True,0.6614098999998532,208173.0147221,0.49960519999149255,0.09991620000801049,0.05010619998211041,0.05152720000478439,0.892889600014314
153,law,lei,congruent,32,OGUBGARH,EngPor,z,True,0.60726709998562,208174.7784506,0.4998461000213865,0.09990949998609722,0.050105600006645545,0.051925200008554384,0.8419299999950454
154,button,cereja,incongruent,52,MIZLCOIZ,EngPor,m,True,0.7050962000212166,208176.6433514,0.4993442000122741,0.10000079998280853,0.04990469999029301,0.052063000010093674,0.9060387999925297
155,ceek,semana,control,139,KUOXHWZB,EngPor,z,True,0.5675169000169262,208178.3393521,0.4996302000072319,0.09994489999371581,0.0502377999946475,0.05170370000996627,0.7970230999926571
156,ugly,lei,incongruent,82,MBWZWZGO,EngPor,z,True,0.5689891999936663,208180.0584063,0.4999268999963533,0.09992720000445843,0.05032989999745041,0.05179669999051839,0.7744582000013907
157,shoe,sapato,congruent,6,KUEFCOLF,EngPor,z,False,0.6153651000058744,208181.8044827,0.49949809999088757,0.09988920000614598,0.050142699998104945,0.051808199990773574,0.855949300021166
158,boft,suave,control,127,BMVTRHOV,EngPor,z,True,0.8386217000079341,208183.8123706,0.4991806000180077,0.10007749998476356,0.05008089999319054,0.0523172999965027,1.0612951000221074
159,knife,faca,congruent,18,FFRIRBHF,EngPor,m,True,0.585138199996436,208185.5423411,0.49914980001631193,0.10032959998352453,0.049973899993347004,0.05182930000592023,0.8122217000054661
160,evening,fundo,incongruent,91,XQPTUXDK,EngPor,z,True,0.6729427999816835,208187.364396,0.49934200002462603,0.10065909998957068,0.049452500010374933,0.05237639998085797,0.902628600015305
161,arn,braço,control,116,VWDWGPIW,EngPor,m,True,0.6196534999762662,208189.1273952,0.5001617000089027,0.09996459999820217,0.04968389999703504,0.05166669999016449,0.8118624000053387
162,bike,bicicleta,congruent,14,FWRXLUHP,EngPor,m,True,0.6166422000096645,208190.8753755,0.4999031999905128,0.09982730000047013,0.05027860001428053,0.05190189997665584,0.8174162000068463
163,sing,verão,incongruent,97,KJTBSPWC,EngPor,z,True,0.5640049999929033,208192.5727089,0.4993640999891795,0.099874000006821,0.050311800005147234,0.05165919999126345,0.7940040999965277
164,bolf,lobo,control,110,KVQNNWLQ,EngPor,m,True,1.1079154000035487,208194.8504496,0.4997796000097878,0.09996819999651052,0.05020580001291819,0.05177659998298623,1.28921590000391
165,late,chover,incongruent,99,ISJNIBGH,EngPor,z,True,0.6051588999980595,208196.5823757,0.5000088000087999,0.10012220000498928,0.05006619999767281,0.052337000000989065,0.8080368000082672
166,blind,cegar,congruent,25,RDXDPHYY,EngPor,z,True,0.7225314999814145,208198.4323502,0.500012800010154,0.0998814000049606,0.04987960000289604,0.05157929999404587,0.9473179999913555
167,lake,lago,congruent,9,WOKNJZGH,EngPor,m,True,0.6288139999960549,208200.206932,0.4998124999983702,0.10002819998771884,0.04989130000467412,0.05243300000438467,0.842146800016053
168,poy,alegria,control,130,WDRXZJTF,EngPor,z,True,0.7342034000030253,208202.0786816,0.4991710000031162,0.10048720001941547,0.04965429997537285,0.0518148000119254,0.9458775999955833
169,straw,canudo,congruent,11,WGVULTEY,EngPor,m,True,0.6579009000270162,208203.8874009,0.4999266999948304,0.10011699999449775,0.050299700000323355,0.05265019999933429,0.8984241000143811
170,sammer,verão,control,147,THLZAFVE,EngPor,z,True,0.534018800011836,208205.6124022,0.499994699988747,0.09994970000116155,0.04984089999925345,0.0515198000066448,0.7596332000102848
171,plate,coelho,incongruent,71,GSRXNTCP,EngPor,m,True,0.7136179999797605,208207.475009,0.4997180000063963,0.09985060000326484,0.049942600016947836,0.051013999996939674,0.9202890000015032
172,bix,caixa,control,117,NRURLGMJ,EngPor,z,False,0.6636242000095081,208209.2766639,0.5006346000009216,0.09934739998425357,0.050067800009856,0.051999099989188835,0.8938748000073247
173,rain,chover,congruent,49,DTSREBSC,EngPor,z,True,0.7807025000220165,208211.211512,0.5001720000000205,0.1000077000062447,0.05006199999479577,0.052239300013752654,1.016332400002284
174,fish,bicicleta,incongruent,64,ELCSBUGC,EngPor,m,True,0.679666099982569,208213.0602208,0.5005576999974437,0.09963029998471029,0.04979990000720136,0.05199430001084693,0.8743523999874014
175,pardrobe,armário,control,122,KUGXZIDZ,EngPor,m,True,1.1937209000170697,208215.5082115,0.4993440000107512,0.10022480000043288,0.050210599991260096,0.05180850002216175,1.4210933999856934
176,ladder,sapato,incongruent,56,WRETXKXZ,EngPor,m,True,0.7797839999839198,208217.4447797,0.4999025999859441,0.1000326000212226,0.050067100004525855,0.051947100000688806,0.9892762999807019
177,fire,fogo,congruent,15,ICZOYXFC,EngPor,m,True,0.7300776999909431,208219.311788,0.49933960000635125,0.10018299997318536,0.04997710001771338,0.05151109999860637,0.9365822999970987
178,bike,fogo,incongruent,65,KUUXWJOQ,EngPor,m,True,0.5314595999952871,208220.9634896,0.4995024999952875,0.10028780001448467,0.0499065000039991,0.0509699999820441,0.7584054000035394
179,bice,bicicleta,control,114,TKJBMKIL,EngPor,m,True,1.0866498000104912,208223.2203434,0.49983389998669736,0.10038930000155233,0.05002530000638217,0.05238360000657849,1.299622199992882
180,lion,gato,incongruent,74,GIKTGTIH,EngPor,m,True,0.9220550999743864,208225.2893933,0.5000068999943323,0.09989110002061352,0.05012989998795092,0.051919099991209805,1.1391748000169173
181,fire,braço,incongruent,66,SUSQFBTT,EngPor,z,False,0.8633162000041921,208227.2967221,0.5004752000095323,0.09914029997889884,0.05005620000883937,0.051347300002817065,1.0997301999886986
182,cow,butão,incongruent,51,WHWVLRAC,EngPor,m,True,1.1085059999895748,208229.5593722,0.5003099000023212,0.1005332000204362,0.04989349999232218,0.051199300010921434,1.2920698999951128
183,petter,melhor,control,133,FFUKIVNW,EngPor,z,True,0.6342092999839224,208231.3023467,0.49975640000775456,0.10052619999623857,0.04996440000832081,0.05132570001296699,0.8478066999814473
184,dabbit,coelho,control,121,EVOUQYXS,EngPor,m,True,0.650174500013236,208233.1022977,0.4989036000042688,0.10068939998745918,0.049627200001850724,0.051933899987488985,0.8617248000227846
185,dry,seco,congruent,38,HVPQOVWO,EngPor,z,True,0.6142046999884769,208234.8496282,0.4998558000079356,0.09974179998971522,0.05062470000120811,0.05079579999437556,0.8316170000180136
186,bry,seco,control,138,LDMHIKUB,EngPor,z,True,0.5897035999805667,208236.5752535,0.49948569998377934,0.10011570001370274,0.0500707000028342,0.0512280999973882,0.799018799996702
187,badder,escada,control,105,LYGPSMEG,EngPor,m,True,1.236027999984799,208238.9733091,0.4999332999868784,0.09986240000580437,0.05054180001025088,0.052027199999429286,1.4475313999864738
188,law,melhor,incongruent,83,OFPSSCNM,EngPor,z,True,0.7601658999919891,208240.8979065,0.4988434999831952,0.10042420000536367,0.049618099990766495,0.052218400000128895,0.9776764000125695
189,tream,creme,control,104,DEEGKASD,EngPor,m,True,0.6284182000090368,208242.666843,0.4997019000002183,0.10018999999738298,0.050320700014708564,0.052007999998750165,0.8308953999949154
190,bridge,peixe,incongruent,63,PSFYOXSM,EngPor,z,False,0.8245346999901813,208244.6293222,0.49969149997923523,0.10021820000838488,0.04999210001551546,0.05145790000096895,1.064826499990886
191,dow,vaca,control,100,XJSWXPSL,EngPor,m,True,0.7177975000231527,208246.5063543,0.5006319000094663,0.09984249999979511,0.050656699982937425,0.05092310000327416,0.9287427999952342
192,ladder,escada,congruent,5,LWKHRTQP,EngPor,m,True,0.6793561000085901,208248.3187119,0.4999791999871377,0.1008956000150647,0.04920799998217262,0.05204619999858551,0.8859392000013031
193,strat,canudo,control,111,WNLAQUTN,EngPor,m,True,0.8053966000152286,208250.2613761,0.49980250000953674,0.10021099998266436,0.049702800024533644,0.05183979999856092,1.0322728999890387
194,cet,gato,control,124,OLHNFKLD,EngPor,m,True,0.8130081999988761,208252.2365656,0.499921299982816,0.0999213999893982,0.04969460002030246,0.052089599979808554,1.018716000020504
195,harse,cavalo,control,103,YTMSKOUM,EngPor,m,True,0.7434175999951549,208254.1341623,0.4996265000081621,0.10006589998374693,0.04982879999442957,0.05209169999579899,0.978917200001888
196,moment,outono,incongruent,93,DFTLEXQJ,EngPor,z,True,0.6663628999958746,208255.974295,0.500151200016262,0.10005949999322183,0.049803600006271154,0.051914799987571314,0.8800249999912921
197,dream,seco,incongruent,88,EWGLOYVQ,EngPor,z,True,0.7230877999973018,208257.8642632,0.4994547000096645,0.10008750000270084,0.05013249997864477,0.05153450000216253,0.9472678000165615
198,shoe,morango,incongruent,57,OTNGDZAQ,EngPor,m,True,0.650096700002905,208259.6592619,0.5002926999877673,0.1001817999931518,0.04971510000177659,0.05222050001611933,0.849085699999705
199,tooth,dente,congruent,19,WBDPMUSA,EngPor,m,True,0.614418699988164,208261.4074379,0.499792399990838,0.1000400000193622,0.04996529998607002,0.05206670000916347,0.8375902000116184
200,dalf,metade,control,134,AQTGGHCW,EngPor,z,True,0.7281404999957886,208263.2870087,0.4994791999924928,0.10007230000337586,0.05011820001527667,0.05091369998990558,0.937365999998292
201,throad,garganta,control,108,IKJWVYEX,EngPor,m,True,0.8033849999774247,208265.2302949,0.49954230000730604,0.09977070000604726,0.05014499998651445,0.05207989999325946,1.0141891000093892
202,summer,atrasado,incongruent,98,PEJEGOEL,EngPor,z,True,0.6966720999917015,208267.0574918,0.49982709999312647,0.10013160001835786,0.04976910000550561,0.05210760000045411,0.9303020999941509
203,joy,feio,incongruent,81,CFKXFZQY,EngPor,z,True,0.7468095000076573,208268.9585262,0.500345299980836,0.09989949999726377,0.050991800002520904,0.051499900000635535,1.001560700009577
204,bottom,fundo,congruent,41,ZDFWWLCZ,EngPor,z,True,0.7767768999910913,208270.922032,0.5001273000088986,0.10016950001590885,0.04973579998477362,0.05228840000927448,0.9927043000061531
205,wolf,lobo,congruent,10,HSCQVCBL,EngPor,m,True,0.6201266999996733,208272.6814381,0.49959859999944456,0.09971280000172555,0.05033940001158044,0.05148699998972006,0.832939499989152
206,doubt,dúvida,congruent,26,XFLPRYJZ,EngPor,z,True,0.6230774000287056,208274.4523357,0.5004610000178218,0.09930579998763278,0.04963719999068417,0.05213050000020303,0.8723305000166874
207,moment,momento,congruent,42,BAECDNPB,EngPor,z,True,0.786534799990477,208276.4162894,0.500124499987578,0.09984750000876375,0.049720499984687194,0.05236900001182221,1.0125583999906667
208,autumn,outono,congruent,43,ITGLCOBF,EngPor,z,True,0.5381317000137642,208278.1012692,0.5001863999932539,0.09999869999592192,0.0495690000243485,0.05174850000184961,0.7579612999979872
209,soft,suave,congruent,27,VXSZMFCM,EngPor,z,True,0.7805802000220865,208280.0447554,0.4999165000044741,0.09990100000868551,0.04987099999561906,0.05228169998736121,0.983227100019576
210,pake,lago,control,109,QHAEMOPW,EngPor,m,True,1.1052119999949355,208282.2865247,0.4996328999986872,0.09999659997993149,0.04996370000299066,0.05228410000563599,1.337165000004461
211,dream,sonho,congruent,37,JYLEIGEA,EngPor,z,True,0.5868875999876764,208284.0683594,0.500322200008668,0.09957590000703931,0.050157599995145574,0.051485100004356354,0.815090499992948
212,late,atrasado,congruent,48,BLCYOLPQ,EngPor,z,True,0.8133827999990899,208286.045579,0.49981899998965673,0.09992640002747066,0.05052759998943657,0.05154029998811893,1.0321007000165991
213,lion,leão,congruent,23,VMVUNWUT,EngPor,m,True,0.7776063999917824,208287.9769607,0.4992309999943245,0.10006310002063401,0.04996709999977611,0.05239880000590347,1.0022348999918904
214,evening,tarde,congruent,40,MSTUWRFW,EngPor,z,True,0.7317545000114478,208289.8644205,0.5002061999985017,0.09979480001493357,0.04972959999577142,0.05181959999026731,0.9544126999971922
215,doubt,suave,incongruent,77,AICHSQKV,EngPor,z,True,0.5394079999823589,208291.5732392,0.4997045999916736,0.09871520000160672,0.05068240000400692,0.051659099990502,0.7398152000096161
216,monent,momento,control,142,NHOQSGNQ,EngPor,z,True,0.49413380000623874,208293.1951994,0.5004177000082564,0.09994059999007732,0.04989439999917522,0.052503100014291704,0.7199893000070006
217,hunger,escalar,incongruent,79,QFIKGQKZ,EngPor,m,False,1.2308073999884073,208295.5842817,0.5001347000070382,0.09976339997956529,0.050473200011765584,0.05410569999366999,1.418370600003982
218,dunger,fome,control,128,YGKCJNVM,EngPor,z,True,1.0077494000142906,208297.7263298,0.4998667000036221,0.0999864999903366,0.04996530001517385,0.05282019998412579,1.2387429999944288
219,charry,cereja,control,102,OEPQYTJT,EngPor,m,True,0.6542041000211611,208299.5393159,0.49959429999580607,0.09986760001629591,0.05037009998341091,0.05153640001663007,0.905840099992929
220,deep,profundo,congruent,36,KGHFGJSX,EngPor,z,True,0.9136480999877676,208301.6334014,0.4997918999870308,0.0999154000019189,0.04991420000442304,0.05276849999791011,1.1526624000107404
221,cherry,cereja,congruent,2,VCNHKNFZ,EngPor,m,True,0.7421051999845076,208303.5453256,0.49994589999550954,0.0997751000104472,0.04988729997421615,0.05222390001290478,0.9312630000058562
222,ting,cantar,control,146,JTQVYPIV,EngPor,m,False,0.5866139000281692,208305.239361,0.49981340000522323,0.1001786999986507,0.05019370000809431,0.05122640001354739,0.7915293999831192
223,deeb,profundo,control,136,IFQEQCOC,EngPor,z,True,0.6557420000026468,208307.0282533,0.5004605000140145,0.10006189998239279,0.050065700022969395,0.0536786999728065,0.8770556000235956
224,climb,escalar,congruent,29,YGAWSRXL,EngPor,z,True,2.3121178000001237,208310.5170294,0.4997805999882985,0.10093340001185425,0.04913759999908507,0.05258950000279583,2.5486316999886185
225,blate,prato,control,120,IQOCUCTD,EngPor,m,True,0.6141991000040434,208312.2854696,0.49964799999725074,0.10000439998111688,0.049960300006205216,0.051476299995556474,0.8490545000240672
226,ugly,feio,congruent,31,UNJZDIBV,EngPor,z,True,0.7798301000148058,208314.2185607,0.49932109998189844,0.10017459999653511,0.050225500017404556,0.05140009999740869,0.9953695999865886
227,sadness,profundo,incongruent,86,JQNDZYPX,EngPor,z,True,0.6994560999737587,208316.056337,0.49999209999805316,0.0995952999801375,0.050382800021907315,0.05242480000015348,0.9203483999881428
228,sadness,tristeza,congruent,35,XADDWKSA,EngPor,m,False,0.8139514000213239,208318.0052337,0.5000936999858823,0.09998900000937283,0.0500090999994427,0.053114699985599145,1.0316359999997076
229,horse,cavalo,congruent,3,EXJAVPKE,EngPor,m,True,0.8970484999881592,208320.0546069,0.5006314000056591,0.0996916999865789,0.04981349999434315,0.05240470002172515,1.1321544999955222
230,wolf,canudo,incongruent,61,GYKULSXW,EngPor,z,False,0.7489104999986012,208321.974196,0.4994597999902908,0.09983140000258572,0.05029169999761507,0.052835000009508803,0.995128599985037
231,blind,dúvida,incongruent,76,XEJLMGTC,EngPor,z,True,0.6851844000048004,208323.8602619,0.4993501999997534,0.09986620000563562,0.050197399978060275,0.05257319999509491,0.900830099999439
232,outumn,outono,control,143,ERZZWTMC,EngPor,z,True,0.6175381999928504,208325.6262546,0.4997146000096109,0.10011239998857491,0.050335300009464845,0.05174929997883737,0.8297064000216778
233,climb,alegria,incongruent,80,KCAWUCTI,EngPor,z,True,0.7701250999816693,208327.5452304,0.4990111000079196,0.10038179997354746,0.049852399999508634,0.05163820000598207,0.9690166999935172
234,lake,lobo,incongruent,60,RNWGDUCV,EngPor,z,False,0.6115171999845188,208329.2708189,0.4997175000025891,0.10001359999296255,0.0499003000149969,0.051998999988427386,0.8449860000109766
235,knife,dente,incongruent,69,TFRHQXXM,EngPor,m,True,0.6653363999794237,208331.0922967,0.4999932000064291,0.10008299999753945,0.05027119998703711,0.05221019999589771,0.8953210000181571
236,joy,alegria,congruent,30,OKRHABRT,EngPor,z,True,0.6750992000161204,208332.9182332,0.4996875000069849,0.09993349999422207,0.050102699984563515,0.05190400002175011,0.8846141999820247
237,climp,escalar,control,129,WLBGLKYF,EngPor,z,True,0.7958635999821126,208334.8568087,0.5000235000043176,0.0999500000034459,0.050107199989724904,0.05207529998733662,1.0182617000245955
238,uply,feio,control,131,YSNSRZPM,EngPor,z,True,0.683937199995853,208336.6782639,0.4994538000028115,0.10021139998571016,0.04996249999385327,0.05149149999488145,0.9341980000026524
239,half,tristeza,incongruent,85,WUVKJFQN,EngPor,z,True,0.606904400017811,208338.4521669,0.5000170999846887,0.1002343000145629,0.050148699985584244,0.05183979999856092,0.8356683000165503
240,deep,sonho,incongruent,87,MTCIVAIJ,EngPor,z,True,0.6351539000170305,208340.2472841,0.5000185999961104,0.10004630000912584,0.04996609999216162,0.051745700009632856,0.8544081999862101
241,tooth,prato,incongruent,70,GXBJOAKT,EngPor,m,True,0.5659441000025254,208341.9621634,0.499902799987467,0.0999067000229843,0.05013609997695312,0.05210309999529272,0.7778657000162639
242,box,caixa,congruent,17,VTDSEVWW,EngPor,m,True,0.7084218999953009,208343.9882236,0.49980680001317523,0.1003183999855537,0.049784100003307685,0.05197640002006665,0.9165246999764349
243,hunger,fome,congruent,28,RQARRJGE,EngPor,z,True,0.6976140000042506,208345.8276807,0.4989484999969136,0.10012190000270493,0.04987660000915639,0.05179499997757375,0.8862999000120908
244,kadness,tristeza,control,135,GJNOOETD,EngPor,z,True,1.0225692999956664,208347.9871731,0.5000160999770742,0.09957530000247061,0.05013899999903515,0.0526061000127811,1.2537135999882594
245,pottom,fundo,control,141,VDFHOVRT,EngPor,z,True,0.6813573999970686,208349.8123356,0.49924079998163506,0.10061399999540299,0.049713000014889985,0.051905900007113814,0.9027147000015248
246,wardrobe,leão,incongruent,73,NAALKIFT,EngPor,m,True,0.6832640999928117,208351.6652198,0.5000376999960281,0.10013279999839142,0.04978390000178479,0.05206479999469593,0.908872900006827
247,strawberry,morango,congruent,7,VCIMECQY,EngPor,m,True,0.6406001000141259,208353.4732686,0.4999126000038814,0.10009269998408854,0.049813700024969876,0.05247939997934736,0.8672261000028811
248,throat,garganta,congruent,8,HDTLYIJQ,EngPor,m,True,0.6764272000000346,208355.3428936,0.4996726000099443,0.10015059998841025,0.04989890000433661,0.05229510000208393,0.8671053000143729
249,cream,escada,incongruent,55,RVYQRYED,EngPor,z,False,0.6277504999889061,208357.1109562,0.49989959999220446,0.10018350000609644,0.05887790000997484,0.059755499998573214,0.8625346999906469
250,cream,creme,congruent,4,SPGSLCWO,EngPor,m,True,0.6461955000122543,208358.9464631,0.4997176000033505,0.09985259998939,0.04963200000929646,0.05220559998997487,0.8796124000218697
251,button,butão,congruent,1,GRNDFUMY,EngPor,m,True,1.0056638999958523,208361.1391753,0.4995354000129737,0.10026029997970909,0.05001930001890287,0.0515257999941241,1.2135145000065677
252,ebening,tarde,control,140,XYCBUXPS,EngPor,z,True,0.756180399999721,208363.0242195,0.49967370001832023,0.10040409999783151,0.0494470999983605,0.052360500005306676,0.9736986999923829
253,rabbit,armário,incongruent,72,JQNUITSF,EngPor,m,True,0.7183106000011321,208364.886217,0.49933079999755137,0.10001019999617711,0.04971799999475479,0.05200029999832623,0.9267024000000674
254,cat,gato,congruent,24,XVENGMMZ,EngPor,m,True,0.6392277000122704,208366.6562196,0.49967680001282133,0.10000919998856261,0.051492300000973046,0.04996370000299066,0.8508614999882411
255,cough,perigo,incongruent,95,AILLCUGW,EngPor,z,True,0.6867985999851953,208368.489167,0.49992740000016056,0.10028270000475459,0.04967229999601841,0.0524417000124231,0.920293600007426
256,throat,lago,incongruent,59,UQJVGUFG,EngPor,m,True,0.7507377000001725,208370.4031304,0.49978149999515153,0.10005330000421964,0.05000519999885,0.051501399982953444,0.9746615000185557
257,strawberry,garganta,incongruent,58,ETXVONPF,EngPor,m,True,0.6356884999840986,208372.1892487,0.4999850000021979,0.0999584999808576,0.050028800003929064,0.05188620000262745,0.8467788000125438
258,pream,sonho,control,137,VOMEHSOE,EngPor,z,True,0.7458840000035707,208374.0827115,0.5001585000136402,0.09971569999470375,0.049799000000348315,0.051794500002870336,0.9830842000083067
259,dough,tosse,control,144,MRHHDEIL,EngPor,z,True,0.7712701999989804,208376.0251988,0.5001352000108454,0.0993257999944035,0.05065349998767488,0.05144860001746565,0.9954987000091933
260,putton,butão,control,101,NLLFAJMS,EngPor,m,True,0.6031272999825887,208377.7751788,0.49970280000707135,0.09903739998117089,0.04975689999992028,0.05248560002655722,0.814388799975859
261,poubt,dúvida,control,126,CFCFBDYN,EngPor,z,True,0.5759146999916993,208379.4971781,0.5001021000207402,0.0997598999820184,0.04985890001989901,0.0518259999807924,0.8185764999943785
262,danber,perigo,control,145,IPEHCEDJ,EngPor,z,True,0.6803982999990694,208381.3525143,0.49972920000436716,0.09811989997979254,0.04994600001373328,0.05194639999535866,0.9133838999841828
263,week,tarde,incongruent,90,CRSGVALQ,EngPor,z,True,0.6385469999804627,208383.1451992,0.4993857000081334,0.09989410001435317,0.05038149998290464,0.05226480000419542,0.8631254000065383
264,summer,verão,congruent,47,QRDWBUXL,EngPor,z,True,1.0206077999901026,208385.3101899,0.5003110000106972,0.10033509999630041,0.04955409999820404,0.051870099996449426,1.2157021000166424
265,cow,vaca,congruent,0,RGJEOEPP,EngPor,z,False,0.5815788999898359,208387.0047655,0.5006898999854457,0.09957560000475496,0.04996129998471588,0.051402100012637675,0.7197823000024073
266,danger,cantar,incongruent,96,NRKBOGAP,EngPor,z,True,1.4551836999889929,208389.5451838,0.4991143000079319,0.10029989999020472,0.050720600003842264,0.05038899998180568,1.6737107000080869
267,cough,tosse,congruent,44,TWHCREUA,EngPor,z,True,0.6407343000173569,208391.3491473,0.4996837000071537,0.0999174999888055,0.04995220000273548,0.052372700010892004,0.8499874999979511
268,dry,semana,incongruent,89,LCOKZNPI,EngPor,z,True,0.6304982000146993,208393.10539,0.4994499000022188,0.10007020001648925,0.05024670000420883,0.051804799993988127,0.8517205999814905
269,straw,ponte,incongruent,62,OVSZMSSR,EngPor,m,True,0.6867080999945756,208394.9451507,0.5002975999959745,0.09964559998479672,0.05027229999541305,0.05125869999756105,0.8956107000121847
270,fice,fogo,control,115,KRCVKLCN,EngPor,m,True,0.8141467999957968,208396.9071909,0.49990969998179935,0.10043760002008639,0.049730600003385916,0.052199199999449775,1.0309070999792311
271,arm,caixa,incongruent,67,UHKNZTEA,EngPor,z,False,0.8023705999949016,208398.8621586,0.49993319998611696,0.10025409999070689,0.050188399996841326,0.051353100017877296,1.0142732000094838
272,plate,prato,congruent,20,UPINSEII,EngPor,m,True,0.5618116999976337,208400.5558706,0.4992524000117555,0.10000169998966157,0.04980690000229515,0.05234689998906106,0.7614735999959521
273,soft,fome,incongruent,78,XCSOJRGA,EngPor,z,True,0.7321775000018533,208402.4431037,0.4998909999849275,0.10000760000548325,0.050224100006744266,0.051680800010217354,0.9615080999792553
274,bland,cegar,control,125,BGVWOVGK,EngPor,z,True,0.8021802000002936,208404.4301107,0.49992120001115836,0.10009980000904761,0.04988439998123795,0.05167690000962466,1.0198733000142965
275,autumn,tosse,incongruent,94,MIFMTKQG,EngPor,z,True,0.7163747000158764,208406.3121871,0.499635300016962,0.10017429999425076,0.051082199992379174,0.05138990000705235,0.9439771999896038
276,bridge,ponte,congruent,12,NJJOFCPO,EngPor,m,True,0.5898041999898851,208408.0511664,0.5002911000046879,0.09951349999755621,0.050079200009349734,0.051396099996054545,0.791675699991174
277,pish ,peixe,control,113,RZRNAGFF,EngPor,m,True,0.7736326000012923,208409.9701787,0.49937279999721795,0.100337900017621,0.05006229999708012,0.052158899983623996,0.9877082000020891
278,week,semana,congruent,39,IBECHLFO,EngPor,z,True,0.5766996000020299,208411.7069168,0.4998217999818735,0.09973690001061186,0.0500987000123132,0.052242099976865575,0.8072954000090249
279,sing,cantar,congruent,46,HBPBDPUC,EngPor,z,True,0.7941231000004336,208413.6577248,0.49908410001080483,0.10008239999297075,0.04989769999519922,0.052310400002170354,1.0295214999932796
280,pate,atrasado,control,148,SYZPBTEB,EngPor,z,True,0.7163446999911685,208415.5471645,0.4997006999910809,0.10005609999643639,0.05002160000731237,0.052077700005611405,0.9444015999906696
281,rain,cegar,incongruent,75,GDWZHTWT,EngPor,z,True,0.5876772000046913,208417.2851466,0.4996947000036016,0.10051540000131354,0.04972280000220053,0.051657000003615394,0.8200758000020869
282,daw,lei,control,132,MNHPTPNZ,EngPor,z,True,0.6759707000164781,208419.1072242,0.5000227999989875,0.09977450000587851,0.0502072999952361,0.051775400002952665,0.9329146000090986
283,strawperry,morango,control,107,LQVSZJED,EngPor,m,True,0.5816291999944951,208420.8811212,0.5004661999992095,0.09981310000875965,0.04946489998837933,0.05284550000214949,0.8203984000138007
284,better,melhor,congruent,33,HWXETLUE,EngPor,z,True,0.5578210999956354,208422.5903206,0.49996070002089255,0.09979129998828284,0.04993000000831671,0.052312999992864206,0.7899442999914754
285,wardrobe,armário,congruent,22,PSZYDXEQ,EngPor,z,False,0.9907267999951728,208424.7571631,0.49979880001046695,0.10002899999381043,0.05004529998404905,0.052137100021354854,1.164677099994151
286,cherry,cavalo,incongruent,53,ICHAUXLL,EngPor,m,True,1.2223663000040688,208427.0891836,0.4999193999974523,0.09922289999667555,0.0500276000238955,0.05208870000205934,1.4387462999729905
287,shoa,sapato,control,106,KVBZGEQN,EngPor,m,True,0.7387912999838591,208428.9901331,0.49989649999770336,0.09967349999351427,0.05007110000588,0.05232829999295063,0.9340609000064433
288,rabbit,coelho,congruent,21,GTBGJSNX,EngPor,m,True,0.7007848999928683,208430.8181283,0.4998133000044618,0.09988950000843033,0.050065599993104115,0.051597599987871945,0.9320532000274397
289,horse,creme,incongruent,54,RXXXNYMK,EngPor,m,True,0.9526048999978229,208432.9371929,0.49973439998575486,0.1001764000102412,0.049866899993503466,0.051766299991868436,1.162204100022791
290,knipe,faca,control,118,NQIQAJLH,EngPor,m,True,0.9055260999884922,208434.9920912,0.5000893000105862,0.09993979998398572,0.05024440001579933,0.052828899992164224,1.121305200009374
291,cat,vaca,incongruent,50,HERFVXBE,EngPor,z,False,1.4177976999781094,208437.5531537,0.5004100000078324,0.09989929999574088,0.051606499997433275,0.049612200004048645,1.6548801999888383
292,half,metade,congruent,34,FVOLFTAK,EngPor,z,True,0.672971400024835,208439.3932297,0.49971830000868067,0.10015849999035709,0.05084020001231693,0.05144739997922443,0.8964038999984041
293,dooth,dente,control,119,PVDUEYUW,EngPor,m,True,0.637442999985069,208441.1901295,0.4994728000019677,0.1002433999965433,0.04969720001099631,0.05142540001543239,0.8949737999937497
294,pridge,ponte,control,112,CPKSDCOV,EngPor,m,True,1.7354591999901459,208444.1062237,0.5008013999904506,0.09949759999290109,0.050166500004706904,0.0514545000041835,1.9329535999859218
295,box,faca,incongruent,68,IOBOSOFV,EngPor,m,True,1.0868148999870755,208446.3082556,0.4999021999828983,0.0997127000009641,0.05068770001525991,0.05166060000192374,1.2859158999926876
296,arm,braço,congruent,16,TLGRRZEK,EngPor,m,True,0.8156902999908198,208448.2551415,0.4994937999872491,0.0999463000043761,0.05011549999471754,0.052707099996041507,1.0291817000252195
